"TOA5","Sapflow","CR1000X","21038","CR1000X.Std.04.02","CPU:FLGS-TDP_21038_Enc.CR1X","32795","TableHR"
"TIMESTAMP","RECORD","JDAY","JHM","Hr_Flow(1)","Hr_Flow(2)","Hr_Flow(3)","Hr_Flow(4)","Hr_Flow(5)","Hr_Flow(6)","Hr_Flow(7)","Hr_Flow(8)","Hr_Flow(9)","Hr_Flow(10)","Hr_Flow(11)","Hr_Flow(12)","Hr_Flow(13)","Hr_Flow(14)","Hr_Flow(15)","Hr_Flow(16)","Hr_Flow(17)","Hr_Flow(18)","Hr_Flow(19)","Hr_Flow(20)","Hr_Flow(21)","Hr_Flow(22)","Hr_Flow(23)","Hr_Flow(24)","Hr_Flow(25)","Hr_Flow(26)","Hr_Flow(27)","Hr_Flow(28)","Hr_Flow(29)","Hr_Flow(30)","Hr_Flow(31)","Hr_Flow(32)"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-09-08 17:00:00",2017,251,1700,6.895,8.73,1.139,0,1.058,0,0.48,1.268,0.296,1.127,0.526,1.236,0.703,0.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-08 18:00:00",2018,251,1800,0,1.041,0,0,0.646,0.738,0.316,1.534,0.343,0.279,0,0.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-08 19:00:00",2019,251,1900,0,0.301,0,0,0,1.825,0.347,1.45,0.397,0.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-08 20:00:00",2020,251,2000,0,0.868,0,0,0,1.496,0.445,1.447,0.382,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-08 21:00:00",2021,251,2100,0,0.728,0,0,0,0,0.296,0.872,0.175,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-08 22:00:00",2022,251,2200,0,0.351,0,0,0,0,0.212,0.979,0.124,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-08 23:00:00",2023,251,2300,0,0.566,0,0,0,0,0.2,0.9,0.145,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 00:00:00",2024,252,0,0,0.174,0,0,0,0,0.033,0.423,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 01:00:00",2025,252,100,0,0.067,0,0,0,0,0.027,0.678,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 02:00:00",2026,252,200,0,0,0,0,0,0,0,0.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 03:00:00",2027,252,300,0,0,0,0,0,0,0,0.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 04:00:00",2028,252,400,0,0,0,0,0,0,0,0.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 05:00:00",2029,252,500,0,0,0,0,0,0,0,0.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 06:00:00",2030,252,600,2.656,0.283,0.05,0.031,0,0.26,0.018,0.219,0.023,0.154,0.03,0.007,0.014,0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 07:00:00",2031,252,700,4.756,0.367,0.141,0.07,0.006,0.351,0.034,0.12,0.048,0.228,0.053,0.013,0.041,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 08:00:00",2032,252,800,21.35,0.312,1.232,0,0.017,0,0.038,0.155,0.053,0.199,0.209,0.145,0.25,0.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 09:00:00",2033,252,900,32.97,0.435,3.015,0,0,0,0,0.127,0.09,0.333,0.662,0.472,0.801,1.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 10:00:00",2034,252,1000,54.73,1.2,7.085,0,0,0,0,0.049,0,0.523,1.697,1.53,2.005,3.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 11:00:00",2035,252,1100,76.03,3.817,11.64,0,0,0,0,0.107,0,0.7,3.568,2.979,3.393,5.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 12:00:00",2036,252,1200,120.3,18.42,21.21,1.23,0,0.18,0,0.078,0.143,2.007,10.8,6.528,6.592,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 13:00:00",2037,252,1300,135.1,27.23,24.56,5.393,0,1.107,0,0.346,0.53,3.642,14.3,8.05,7.588,8.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 14:00:00",2038,252,1400,133.7,28.39,24.86,5.912,0.01,1.428,0.689,0.478,0.646,3.8,13.83,7.781,7.432,8.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 15:00:00",2039,252,1500,125.1,23.59,22.94,4.577,0,1.033,0,0.251,0.573,3.548,11.6,7.073,6.914,8.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 16:00:00",2040,252,1600,123.2,21.8,22.84,4.129,0,1.237,0,0.342,0.538,3.329,12.19,6.67,6.644,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 17:00:00",2041,252,1700,129.7,24.86,23.77,4.615,0,1.149,0,0.335,0.558,3.996,13.43,7.375,7.117,8.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 18:00:00",2042,252,1800,116.7,22.12,21.44,4.061,0,0.974,0,0.305,0.453,3.317,8.98,6.499,6.348,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 19:00:00",2043,252,1900,54.82,5.162,10.89,0.709,0,0.256,0,0.045,0.071,1.128,3.294,3.374,2.468,3.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 20:00:00",2044,252,2000,26.62,0.423,5.597,0,0,0,0,0,0,0,1.381,1.777,0.921,2.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 21:00:00",2045,252,2100,11.16,0.438,2.795,0,0,0,0,0,0,0,0.597,0.941,0.295,0.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 22:00:00",2046,252,2200,2.189,0,1.29,0,0,0,0,0,0,0,0.275,0.423,0.048,0.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-09 23:00:00",2047,252,2300,0.01,0.01,0.507,0,0,0,0,0,0,0,0.108,0.147,0.002,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 00:00:00",2048,253,0,0,0.578,0.17,0.09,0.018,0,0,0,0,0.17,0.082,0.108,0.034,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 01:00:00",2049,253,100,0,0.983,0.037,0.139,0.134,0,0,0,0,0.163,0.081,0.168,0.115,0.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 02:00:00",2050,253,200,0,1.123,0,0,0.229,0,0,0,0,0.458,0.074,0.162,0.168,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 03:00:00",2051,253,300,0,1.343,0,0,0.25,0,0,0,0,0.621,0.087,0.209,0.188,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 04:00:00",2052,253,400,0.182,1.693,0.126,0.804,0.214,0,0,0,0,0.584,0.081,0.289,0.178,0.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 05:00:00",2053,253,500,0.857,2.64,0.282,0.798,0.173,0,0,0,0,0.301,0.066,0.368,0.17,0.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 06:00:00",2054,253,600,0.351,1.068,0.111,0.196,0.047,0.035,0.002,0.035,0.006,0.003,0.008,0.084,0.017,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 07:00:00",2055,253,700,2.977,0.796,0.294,0.188,0.074,0.017,0.004,0.001,0.014,0,0.118,0.046,0.039,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 08:00:00",2056,253,800,4.445,1.077,0.543,0.306,0.136,0.005,0.02,0.007,0.028,0.016,0.232,0.136,0.131,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 09:00:00",2057,253,900,28.53,3.545,6.056,0.592,0.073,0,0.028,0,0.033,0.15,1.375,0.93,1.519,1.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 10:00:00",2058,253,1000,86.2,13.27,16.16,2.458,0,0.253,0,0.024,0.132,0.928,6.409,3.783,4.949,5.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 11:00:00",2059,253,1100,116.6,19.2,20.81,3.606,0,0.989,0,0.135,0.218,2.143,9.61,5.753,6.363,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 12:00:00",2060,253,1200,139.5,25.7,25.73,5.381,0.001,1.761,0.348,0.246,0.563,2.97,13.82,7.579,7.774,9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 13:00:00",2061,253,1300,148.5,29.45,27.57,6.432,0.046,2.146,1.766,0.319,0.915,3.457,16.3,8.34,8.4,9.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 14:00:00",2062,253,1400,151.5,29.45,28.03,7.094,0.104,2.484,1.954,0.517,1.132,3.772,17.63,8.75,8.44,9.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 15:00:00",2063,253,1500,150.8,27.76,27.16,7.147,0.027,2.4,1.539,0.412,1.126,4.06,17.7,8.53,8.25,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 16:00:00",2064,253,1600,149.5,27.52,26.77,6.526,0,2.485,0,0.388,1.323,4.018,15.4,8.14,7.938,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 17:00:00",2065,253,1700,149.1,27.44,26.51,6.28,0,2.487,0,0.372,1.42,4.083,14.77,8.09,7.806,8.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 18:00:00",2066,253,1800,143.1,23.55,25.64,5.04,0,1.787,0,0.101,0.978,3.406,11.35,7.488,7.341,7.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 19:00:00",2067,253,1900,123.1,17.27,21.7,2.916,0,1.178,0,0.003,0.419,0.688,7.695,6.037,5.92,6.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 20:00:00",2068,253,2000,87.8,8.14,15.41,0.811,0,0.718,0,0,0.059,0,4.229,3.72,3.377,4.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 21:00:00",2069,253,2100,54.71,2.786,9.59,0.051,0,0.332,0,0,0,0,0,2.125,1.322,1.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 22:00:00",2070,253,2200,42.59,1.189,7.088,0,0,0.048,0,0,0,0,0,1.414,0.765,1.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-10 23:00:00",2071,253,2300,29.33,0.227,5.015,0,0,0,0,0,0,0,0,0.484,0.382,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 00:00:00",2072,254,0,20.2,0,3.622,0,0,0,0,0,0,0,0,0,0.151,0.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 01:00:00",2073,254,100,15.75,0,2.884,0,0,0,0,0,0,0,0,0,0.086,0.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 02:00:00",2074,254,200,14.21,0,2.533,0,0,0.484,0,0,0,0,0.128,0,0.063,0.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 03:00:00",2075,254,300,9.72,0,1.558,0,0,0,0,0,0,0,0,0,0.008,0.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 04:00:00",2076,254,400,10.34,0,1.473,0,0,0.145,0,0,0,0,0,0,0.005,0.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 05:00:00",2077,254,500,10.14,0,1.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 06:00:00",2078,254,600,2.404,0,0.259,0,0.006,0.047,0.001,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 07:00:00",2079,254,700,0.572,0,0,0.035,0.012,0.223,0.018,0.187,0.009,0,0.024,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 08:00:00",2080,254,800,3.471,0.157,0.748,0.094,0.014,0.181,0.011,0.257,0.037,0.005,0.105,0.024,0.137,0.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 09:00:00",2081,254,900,29.25,2.855,7.436,0.867,0.001,0.215,0.016,0.436,0.231,0.23,1.489,1.121,2.216,2.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 10:00:00",2082,254,1000,73.79,11.06,15.81,3.635,0,0.54,0,0.484,0.471,1.246,6.243,4.311,5.911,6.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 11:00:00",2083,254,1100,99.7,20.36,20.25,5.819,0,0.896,0,0.492,0.492,2.288,11.14,6.535,7.629,7.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 12:00:00",2084,254,1200,111.9,27.09,21.94,7.522,0.085,1.142,1.007,0.676,0.559,3.404,14.42,7.578,8.08,8.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 13:00:00",2085,254,1300,120.4,28.97,22.8,8.77,0.258,1.459,1.404,1.049,0.862,3.993,15.54,8.2,8.47,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 14:00:00",2086,254,1400,121.2,29.48,22.65,8.95,0.351,1.805,1.508,1.656,0.942,4.06,15.02,7.87,8.09,7.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 15:00:00",2087,254,1500,129.1,32.11,23.77,9.81,0.499,2.258,1.785,1.913,1.343,4.195,17.87,8.58,8.44,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 16:00:00",2088,254,1600,128.9,33.16,23.68,9.95,0.53,2.567,1.714,1.761,2.201,4.377,17.14,8.63,7.931,8.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 17:00:00",2089,254,1700,125.6,31.08,22.67,9.07,0.42,2.563,1.621,1.877,2.051,4.321,14.5,8.18,7.422,7.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 18:00:00",2090,254,1800,117.6,25.52,21.34,6.902,0.308,2.408,1.235,1.42,1.514,3.446,10.51,7.311,6.903,7.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 19:00:00",2091,254,1900,101.3,17.4,18.08,4.524,0.138,1.918,0.754,0.87,0.989,2.458,7.542,5.951,5.748,6.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 20:00:00",2092,254,2000,71.91,10.36,12.31,2.37,0.11,1.674,0.536,0.578,0.613,1.528,4.429,3.995,3.395,4.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 21:00:00",2093,254,2100,44.06,6.441,7.768,1.296,0.084,1.712,0.508,0.496,0.53,0.972,2.662,2.628,1.722,2.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 22:00:00",2094,254,2200,28.62,4.956,5.535,1.04,0.048,1.727,0.491,0.466,0.487,0.758,1.916,1.942,1.164,2.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-11 23:00:00",2095,254,2300,23.96,4.906,4.798,1.148,0.076,1.883,0.613,0.617,0.58,0.717,1.701,1.673,1.063,2.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 00:00:00",2096,255,0,22.61,5.505,4.626,1.507,0.084,2.131,0.758,0.729,0.693,0.784,1.743,1.705,1.171,2.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 01:00:00",2097,255,100,23.2,5.354,4.564,1.71,0.084,1.915,0.746,0.729,0.659,0.711,1.616,1.714,1.094,2.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 02:00:00",2098,255,200,27.61,5.004,4.911,1.663,0.093,1.666,0.702,0.709,0.552,0.633,1.652,1.769,1.125,2.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 03:00:00",2099,255,300,29.4,4.186,4.815,1.589,0.041,1.432,0.566,0.553,0.429,0.576,1.675,1.73,1.087,2.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 04:00:00",2100,255,400,32.91,4.857,4.97,1.856,0.044,1.577,0.618,0.559,0.434,0.633,2.051,1.792,1.14,2.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 05:00:00",2101,255,500,41.31,5.203,5.633,1.932,0.033,1.495,0.618,0.591,0.403,0.672,2.83,1.819,1.187,2.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 06:00:00",2102,255,600,23.98,2.81,2.919,0.842,0.014,0.483,0.241,0.262,0.133,0.268,2.217,0.627,0.552,0.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 07:00:00",2103,255,700,23,2.189,3.306,0.232,0.002,0.037,0.046,0.077,0.022,0.155,1.531,0.376,0.635,0.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 08:00:00",2104,255,800,30.42,3.927,5.375,0,0,0,0,0,0,0.382,0.541,0.815,1.571,1.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 09:00:00",2105,255,900,40.55,8.98,7.841,1.008,0,0.044,0.069,0.06,0.032,1.141,2.596,1.985,3.228,2.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 10:00:00",2106,255,1000,46.74,12.62,9.34,2.877,0.01,0.137,0.185,0.141,0.098,1.596,6.074,3.006,4.159,3.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 11:00:00",2107,255,1100,48.72,11.93,9.55,3.065,0,0,0,0.005,0.024,1.162,6.36,3.129,4.344,3.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 12:00:00",2108,255,1200,51.83,13.75,10.16,3.619,0,0,0,0,0.008,0,3.917,3.516,4.626,3.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 13:00:00",2109,255,1300,47.63,12.18,9.47,3.069,0,0,0,0,0,0,0,3.356,4.318,3.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 14:00:00",2110,255,1400,44.06,11.75,8.77,2.805,0,0,0,0,0,0,0,3.285,4.147,2.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 15:00:00",2111,255,1500,41.97,8.93,8.12,2.245,0,0,0,0,0,0,0,2.674,3.763,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 16:00:00",2112,255,1600,34.72,6.339,6.622,1.61,0,0,0,0,0,0,0,2.024,3.083,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 17:00:00",2113,255,1700,29.9,4.485,5.857,0,0,0,0,0,0,0,0,1.645,2.73,1.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 18:00:00",2114,255,1800,27.23,2.839,4.907,0,0,0,0,0,0,0,0,0.943,2.151,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 19:00:00",2115,255,1900,4.709,0.298,0.707,0,0.009,0,0,0,0,0,0,0.118,0.52,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 20:00:00",2116,255,2000,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 21:00:00",2117,255,2100,0,0,0,0,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 22:00:00",2118,255,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-12 23:00:00",2119,255,2300,0,0,0,0,0.563,0,0.005,0,0,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 00:00:00",2120,256,0,0,0,0,0,2.419,0,0.743,0,0,0.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 01:00:00",2121,256,100,0,0.421,0,0,1.322,0,0.727,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 02:00:00",2122,256,200,0,1.622,0,0,1.001,0.363,0.455,0.319,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 03:00:00",2123,256,300,0,13.34,0,0,2.806,2.089,2.483,1.682,0.005,0.179,0,0.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 04:00:00",2124,256,400,0,14.11,0,0,4.465,0.589,1.942,1.061,0.005,0.009,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 05:00:00",2125,256,500,0,12.6,0,0,13.4,0,1.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 06:00:00",2126,256,600,0,1.707,0.198,0,8.2,0,0.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 07:00:00",2127,256,700,0,0,0,0,6.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 08:00:00",2128,256,800,0,0,0,0,6.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 09:00:00",2129,256,900,5.16,0,3.854,0,7.008,0,0,0,0,0,0.256,0.553,0.752,0.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 10:00:00",2130,256,1000,51.61,0.398,14.15,0,7.347,0,0,0,0,0,3.625,3.323,4.012,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 11:00:00",2131,256,1100,89.5,5.974,20.5,3.803,6.978,0,0,0,0,0,9.68,5.523,5.796,4.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 12:00:00",2132,256,1200,104.7,11.25,23.62,5.053,6.286,0.23,0,0,0,0,13.6,6.673,6.316,5.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 13:00:00",2133,256,1300,108.4,13.34,24.83,5.956,6.101,0.465,0,0,0,0,15.24,7.169,6.493,5.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 14:00:00",2134,256,1400,108.8,12.52,25.58,7.191,6.105,0.961,0,0.087,0,3.313,17.15,7.868,6.641,5.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 15:00:00",2135,256,1500,104.5,10.2,24.81,6.514,5.202,1.397,0,0.053,0,3.504,17.63,7.917,6.386,5.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 16:00:00",2136,256,1600,100.2,8.7,23.99,6.137,1.951,1.837,0,0.052,0,3.623,16.62,7.62,6.022,5.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 17:00:00",2137,256,1700,96.6,7.015,23.21,5.678,0.523,1.371,0,0.047,0,2.72,14.86,7.294,5.719,5.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 18:00:00",2138,256,1800,88.8,4.276,21.91,4.192,0,0.775,0,0,0,0,10.61,6.578,5.26,5.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 19:00:00",2139,256,1900,62.05,0.858,17.17,0.728,0,0.163,0,0,0,0,6.612,4.494,3.488,4.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 20:00:00",2140,256,2000,29.45,0,10.87,0,0,0,0,0,0,0,2.046,2.213,1.192,1.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 21:00:00",2141,256,2100,13.26,0,7.278,0,0,0,0,0,0,0,0,0.934,0.193,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 22:00:00",2142,256,2200,5.872,0,5.829,0,0,0,0,0,0,0,0,0.458,0.011,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-13 23:00:00",2143,256,2300,1.243,0,4.322,0,0,0,0,0,0,0,0,0.175,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-14 00:00:00",2144,257,0,0,0,2.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-09-14 01:00:00",2145,257,100,0,0,1.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
